timestamp,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,cloud_spend_index,enterprise_demand_index,new_service_launch,hour,day,day_of_week,month,week_of_year,lag_1_usage,lag_7_usage,lag_14_usage,rolling_mean_3,rolling_mean_7,rolling_std_7,demand_spike,region_India-South,region_US-East,region_US-West
2023-03-17 07:52:00,1,16508.23,10000,7923.95,99.85,113.29,1.34,0,7,17,4,3,11,9184.4,10201.94,10796.09,12210.49999999999,11505.765714285712,2839.871187072,1,False,False,False
2023-03-17 08:50:27,1,14928.78,10000,7165.81,99.86,122.58,1.09,0,8,17,4,3,11,16508.23,8458.65,13130.53,13540.469999999988,12430.070000000002,2733.7688847327745,1,True,False,False
2023-03-17 11:43:29,0,9535.53,8000,3051.37,99.57,93.6,1.21,0,11,17,4,3,11,14928.78,12720.32,15596.73,13657.513333333321,11975.1,2935.0209179719855,0,True,False,False
2023-03-17 17:19:26,1,9661.89,10000,4637.71,99.34,93.78,0.96,0,17,17,4,3,11,9535.53,13216.26,12989.2,11375.399999999989,11467.332857142857,2991.4254348203804,0,True,False,False
2023-03-17 20:32:17,1,11003.33,10000,4951.4985,99.55,105.37,0.85,1,20,17,4,3,11,9661.89,9513.63,10381.67,10066.916666666657,11680.147142857142,2880.193024449973,0,False,False,True
2023-03-17 21:15:39,1,11065.76,10000,5311.56,99.8,106.79,0.96,0,21,17,4,3,11,11003.33,10938.87,7774.14,10576.993333333323,11698.274285714286,2875.1449457424537,0,False,False,False
2023-03-18 01:22:25,0,12808.6,8000,4098.75,99.96,108.32,1.27,1,1,18,5,3,11,11065.76,9184.4,7460.38,11625.896666666655,12216.017142857145,2665.695855330006,1,False,False,False
2023-03-18 07:02:02,0,10225.66,8000,3272.21,99.6,117.79,1.0,1,7,18,5,3,11,12808.6,16508.23,10201.94,11366.673333333323,11318.507142857143,1938.013041886882,0,False,False,False
2023-03-18 08:05:44,1,9137.36,10000,4385.93,99.88,102.93,0.83,0,8,18,5,3,11,10225.66,14928.78,8458.65,10723.873333333322,10491.16142857143,1256.1311995093722,0,True,False,False
2023-03-18 09:08:27,0,8511.46,8000,2723.67,99.71,94.13,1.09,0,9,18,5,3,11,9137.36,9535.53,12720.32,9291.493333333323,10344.865714285714,1433.1412357225947,0,True,False,False
2023-03-18 10:23:16,1,13651.16,10000,6552.56,99.35,119.97,1.06,0,10,18,5,3,11,8511.46,9661.89,13216.26,10433.326666666655,10914.761428571428,1849.0998265140133,1,True,False,False
2023-03-18 11:01:35,0,9668.37,8000,3093.88,99.34,126.09,0.95,0,11,18,5,3,11,13651.16,11003.33,9513.63,10610.329999999989,10724.052857142857,1906.3962467328313,0,False,False,False
2023-03-18 12:39:51,1,14234.81,10000,6832.71,99.81,111.58,1.2,0,12,18,5,3,11,9668.37,11065.76,10938.87,12518.113333333322,11176.774285714286,2330.2372911633743,1,False,False,False
2023-03-18 15:58:17,1,19395.23,10000,9309.71,99.35,124.41,1.05,1,15,18,5,3,11,14234.81,12808.6,9184.4,14432.803333333322,12117.721428571429,3900.053920248718,1,False,False,False
2023-03-18 16:42:53,0,8299.15,8000,2655.73,99.45,121.28,0.8,0,16,18,5,3,11,19395.23,10225.66,16508.23,13976.396666666655,11842.505714285713,4117.724067268435,0,False,False,False
2023-03-18 20:29:33,0,10901.23,8000,3488.39,99.76,125.46,1.06,0,20,18,5,3,11,8299.15,9137.36,14928.78,12865.203333333322,12094.487142857144,3976.129464637302,0,False,True,False
2023-03-19 02:39:46,1,11460.66,10000,5501.12,99.87,110.285,0.79,0,2,19,6,3,11,10901.23,8511.46,9535.53,10220.346666666657,12515.801428571429,3678.2864299943653,0,False,True,False
2023-03-19 03:50:56,0,12225.59,8000,3912.19,99.52,123.7,1.23,0,3,19,6,3,11,11460.66,13651.16,9661.89,11529.159999999989,12312.148571428572,3644.255949447117,1,False,False,False
2023-03-19 10:21:53,0,11433.335,8000,2444.97,99.69,114.06,0.82,0,10,19,6,3,11,12225.59,9668.37,11003.33,11706.528333333323,12564.28642857143,3488.5847707447724,0,True,False,False
2023-03-19 11:27:35,1,10641.08,10000,5107.72,99.58,116.01,0.89,0,11,19,6,3,11,11433.335,14234.81,11065.76,11433.33499999999,12050.896428571428,3466.13211749385,0,False,False,False
2023-03-19 12:39:58,1,14161.75,10000,6797.64,99.42,110.95,1.11,0,12,19,6,3,11,10641.08,19395.23,12808.6,12078.721666666657,11303.256428571429,1764.8484042515167,1,False,False,False
2023-03-19 13:23:42,1,13943.02,10000,6692.65,99.67,129.34,0.99,0,13,19,6,3,11,14161.75,8299.15,10225.66,12915.283333333326,12109.523571428572,1419.0001573428592,1,True,False,False
2023-03-19 14:33:33,1,12995.19,10000,6237.69,99.64,97.23,1.05,0,14,19,6,3,11,13943.02,10901.23,9137.36,13699.986666666657,12408.660714285714,1340.3618376841334,1,False,False,False
2023-03-19 16:45:27,1,12753.07,10000,6121.47,99.58,116.44,0.94,0,16,19,6,3,11,12995.19,11460.66,8511.46,13230.426666666657,12593.290714285715,1275.455074278708,1,False,True,False
2023-03-19 18:05:52,1,8974.52,10000,4307.77,99.74,102.12,0.81,0,18,19,6,3,11,12753.07,12225.59,13651.16,11574.25999999999,12128.852142857142,1880.2078448889406,0,False,False,False
2023-03-19 19:57:56,0,10334.39,8000,3307.0,99.38,119.01,1.04,0,19,19,6,3,11,8974.52,11433.335,9668.37,10687.326666666655,11971.86,1990.5993149299998,0,False,False,True
2023-03-19 21:18:04,0,9850.91,8000,3152.29,99.33,113.37,1.08,0,21,19,6,3,11,10334.39,10641.08,14234.81,9719.93999999999,11858.978571428572,2098.1409140508363,0,True,False,False
2023-03-19 22:08:56,0,12498.66,8000,3999.57,99.32,122.42,1.25,0,22,19,6,3,11,9850.91,14161.75,19395.23,10894.653333333323,11621.394285714285,1876.3654494514258,1,False,True,False
2023-03-19 23:21:41,1,12415.89,10000,5959.63,99.77,99.44,1.12,0,23,19,6,3,11,12498.66,13943.02,8299.15,11588.486666666657,11403.232857142855,1634.655948497106,1,False,True,False
2023-03-20 00:44:59,0,10851.98,8000,3472.63,99.39,118.19,1.16,0,0,20,0,3,12,12415.89,12995.19,10901.23,11922.176666666657,11097.06,1480.200428905893,0,False,False,False
2023-03-20 04:15:01,1,15247.63,10000,7318.86,99.38,99.11,1.26,1,4,20,0,3,12,10851.98,12753.07,11460.66,12838.49999999999,11453.425714285713,2111.1547553795604,1,True,False,False
2023-03-20 05:57:25,0,9153.93,8000,2929.26,99.51,108.39,0.95,1,5,20,0,3,12,15247.63,8974.52,12225.59,11751.179999999991,11479.055714285714,2076.854798662727,0,True,False,False
2023-03-20 08:14:46,1,13818.8,10000,6633.02,99.45,96.35,1.32,0,8,20,0,3,12,9153.93,10334.39,11433.335,12740.11999999999,11976.82857142857,2172.1592226892735,1,False,False,False
2023-03-20 10:54:52,1,8431.78,10000,4047.26,99.71,96.06,0.79,0,10,20,0,3,12,13818.8,9850.91,10641.08,10468.169999999991,11774.095714285713,2451.8628786486074,0,False,True,False
2023-03-20 11:40:54,1,17096.41,10000,8206.27,99.8,110.285,1.3,0,11,20,0,3,12,8431.78,12498.66,14161.75,13115.663333333323,12430.917142857144,3184.648716440097,1,False,False,False
2023-03-20 13:22:39,1,9452.57,10000,4537.23,99.96,97.61,0.77,1,13,20,0,3,12,17096.41,12415.89,13943.02,11660.253333333321,12007.585714285715,3378.061181658549,0,False,False,False
2023-03-20 14:25:45,0,9920.28,8000,3174.49,99.72,91.78,1.22,1,14,20,0,3,12,9452.57,10851.98,12995.19,12156.419999999991,11874.485714285713,3448.796780283673,0,False,False,True
2023-03-20 16:22:11,1,14253.82,10000,6841.84,99.94,113.74,1.15,0,16,20,0,3,12,9920.28,15247.63,12753.07,11208.88999999999,11732.51285714286,3304.22029673017,1,False,False,False
2023-03-20 19:29:29,1,18283.64,10000,8776.15,99.61,128.31,1.27,0,19,20,0,3,12,14253.82,9153.93,8974.52,14152.579999999989,13036.757142857141,3870.1428873049167,1,True,False,False
2023-03-20 21:04:54,0,7405.55,8000,2369.78,99.61,110.07,0.78,1,21,20,0,3,12,18283.64,13818.8,10334.39,13314.336666666657,12120.578571428572,4379.711871061161,0,False,False,True
2023-03-20 22:13:50,1,9843.06,10000,4724.67,99.72,110.95,0.85,0,22,20,0,3,12,7405.55,8431.78,9850.91,11844.083333333323,12322.189999999999,4210.830919719578,0,False,True,False
2023-03-21 00:47:09,1,12458.47,10000,5980.06,99.45,93.97,1.26,0,0,21,1,3,12,9843.06,17096.41,12498.66,9902.359999999991,11659.62714285714,3663.765163943184,1,False,False,False
2023-03-21 01:21:49,1,13524.62,10000,6491.82,99.83,97.07,1.23,0,1,21,1,3,12,12458.47,9452.57,12415.89,11942.04999999999,12241.348571428573,3577.1811397915985,1,False,True,False
2023-03-21 05:52:20,1,14034.88,10000,6736.74,99.92,107.87,1.19,0,5,21,1,3,12,13524.62,9920.28,10851.98,13339.323333333325,12829.14857142857,3468.625646018031,1,False,True,False
2023-03-21 08:48:50,1,12453.02,10000,5977.45,99.91,113.12,0.98,0,8,21,1,3,12,14034.88,14253.82,15247.63,13337.506666666655,12571.891428571427,3411.663782606275,1,False,False,False
2023-03-21 09:47:43,0,10339.59,8000,3308.67,99.57,110.84,1.12,0,9,21,1,3,12,12453.02,18283.64,9153.93,12275.829999999989,11437.027142857143,2351.608594456919,0,False,False,False
2023-03-21 14:37:05,1,14902.52,10000,7153.21,99.61,109.78,1.25,0,14,21,1,3,12,10339.59,7405.55,13818.8,12565.043333333326,12508.022857142858,1866.725651086296,1,False,False,False
2023-03-21 16:41:10,1,12408.69,10000,5583.9105,99.85,93.76,1.07,1,16,21,1,3,12,14902.52,9843.06,8431.78,12550.266666666657,12874.54142857143,1464.8934479274137,1,False,False,True
2023-03-21 19:26:44,0,5963.81,8000,1908.42,99.95,90.23,1.05,0,19,21,1,3,12,12408.69,12458.47,17096.41,11091.673333333325,11946.732857142857,3012.052708434942,0,True,False,False
2023-03-21 20:50:08,0,7087.22,8000,2267.91,99.41,104.31,0.82,0,20,21,1,3,12,5963.81,13524.62,9452.57,8486.573333333325,11027.104285714286,3406.8531305240876,0,False,True,False
2023-03-21 22:40:22,0,9875.58,8000,3160.19,99.61,126.71,0.79,1,22,21,1,3,12,7087.22,14034.88,9920.28,7642.203333333324,10432.91857142857,3147.6919139131464,0,False,False,False
2023-03-21 23:14:10,0,6190.52,8000,1980.97,99.85,93.06,0.85,0,23,21,1,3,12,9875.58,12453.02,14253.82,7717.7733333333235,9538.275714285715,3360.610591191513,0,True,False,False
2023-03-22 01:58:31,0,8863.14,8000,2836.2,99.75,94.81,1.08,1,1,22,2,3,12,6190.52,10339.59,18283.64,8309.746666666657,9327.354285714286,3348.2460577335996,0,False,True,False
2023-03-22 02:05:26,1,13015.01,10000,6247.2,99.81,96.76,1.23,0,2,22,2,3,12,8863.14,14902.52,7405.55,9356.223333333322,9057.710000000001,2865.655411315192,1,False,False,False
2023-03-22 03:50:04,1,9886.24,10000,4745.4,99.53,100.11,0.87,0,3,22,2,3,12,13015.01,12408.69,9843.06,10588.12999999999,8697.36,2510.6544884219743,0,False,False,True
2023-03-22 06:37:25,0,8347.79,8000,2671.29,99.93,98.01,0.96,0,6,22,2,3,12,9886.24,5963.81,12458.47,10416.346666666657,9037.92857142857,2223.297501493595,0,False,True,False
2023-03-22 08:35:56,0,13966.45,8000,6284.9025,99.61,122.83,1.05,1,8,22,2,3,12,8347.79,7087.22,13524.62,10733.493333333323,10020.675714285715,2688.953532342126,1,False,False,True
2023-03-22 14:34:10,1,17362.23,10000,8333.87,99.32,115.34,1.25,1,14,22,2,3,12,13966.45,9875.58,14034.88,13225.48999999999,11090.197142857143,3856.8782833431073,1,False,False,False
2023-03-22 15:43:29,0,7631.42,8000,2442.05,99.62,107.8,0.85,0,15,22,2,3,12,17362.23,6190.52,12453.02,12986.69999999999,11296.039999999999,3580.3343605963,0,True,False,False
2023-03-22 17:50:04,0,7952.96,8000,2544.95,99.57,109.47,0.85,0,17,22,2,3,12,7631.42,8863.14,10339.59,10982.203333333324,11166.014285714284,3698.0084611803914,0,False,False,False
2023-03-22 20:28:04,0,6214.15,8000,1988.53,99.53,98.22,0.8,0,20,22,2,3,12,7952.96,13015.01,14902.52,7266.176666666656,10194.462857142858,4011.366952755268,0,False,True,False
2023-03-22 21:46:29,0,10677.72,8000,3416.87,99.85,106.53,1.26,0,21,22,2,3,12,6214.15,9886.24,12408.69,8281.609999999991,10307.531428571428,4012.385691029825,0,False,False,True
2023-03-23 00:31:04,0,7872.78,8000,2519.29,99.77,125.39,0.79,0,0,23,3,3,12,10677.72,8347.79,5963.81,8254.883333333324,10239.672857142858,4054.8454173893915,0,True,False,False
2023-03-23 01:41:15,1,12371.01,10000,5938.08,99.44,108.19,0.93,1,1,23,3,3,12,7872.78,13966.45,7087.22,10307.16999999999,10011.752857142857,3850.123929017147,1,False,False,True
2023-03-23 03:40:51,0,9771.15,8000,3126.77,99.99,103.17,1.04,1,3,23,3,3,12,12371.01,17362.23,9875.58,10004.97999999999,8927.312857142857,2110.9646422407286,0,True,False,False
2023-03-23 06:16:09,1,13978.88,10000,6709.86,99.66,127.43,0.99,0,6,23,3,3,12,9771.15,7631.42,6190.52,12040.346666666657,9834.092857142856,2733.1383928719106,1,True,False,False
2023-03-23 07:51:56,1,10196.775,10000,5876.94,99.47,105.44,1.08,0,7,23,3,3,12,13978.88,7952.96,8863.14,11315.601666666656,10154.637857142856,2604.288344215253,0,True,False,False
2023-03-23 08:24:22,0,6414.67,8000,2052.7,99.78,93.66,0.85,0,8,23,3,3,12,10196.775,6214.15,13015.01,10196.774999999989,10183.283571428572,2554.3452409712677,0,False,False,True
2023-03-23 09:29:21,1,12212.8,10000,5862.15,99.79,93.36,1.16,0,9,23,3,3,12,6414.67,10677.72,9886.24,9608.081666666656,10402.580714285714,2667.267907876303,1,False,False,False
2023-03-23 10:47:28,0,9494.02,8000,3038.09,99.45,100.58,1.07,0,10,23,3,3,12,12212.8,7872.78,8347.79,9373.82999999999,10634.186428571427,2474.402655983701,0,False,True,False
2023-03-23 13:13:25,0,11040.75,8000,3533.04,99.91,128.48,1.0,0,13,23,3,3,12,9494.02,12371.01,13966.45,10915.856666666657,10444.149285714286,2367.55675867623,0,False,True,False
2023-03-23 18:05:04,1,7736.51,10000,3713.52,99.75,91.97,0.79,0,18,23,3,3,12,11040.75,9771.15,17362.23,9423.75999999999,10153.486428571428,2579.371312957074,0,True,False,False
2023-03-23 19:54:42,1,10751.755,10000,8591.01,99.31,128.87,1.24,0,19,23,3,3,12,7736.51,13978.88,7631.42,9843.00499999999,9692.468571428572,2006.4672634440374,0,False,True,False
2023-03-23 20:01:01,1,13767.0,10000,6608.16,99.99,108.73,1.16,0,20,23,3,3,12,10751.755,10196.775,7952.96,10751.75499999999,10202.500714285716,2539.094889815434,1,False,False,False
2023-03-23 21:02:10,0,12902.87,8000,4128.92,99.81,129.79,1.19,0,21,23,3,3,12,13767.0,6414.67,6214.15,12473.87499999999,11129.386428571428,2066.096562144621,1,True,False,False
2023-03-23 22:40:52,1,16228.08,10000,7789.48,99.96,112.12,1.31,0,22,23,3,3,12,12902.87,12212.8,10677.72,14299.316666666657,11702.997857142856,2832.3197411395195,1,False,False,False
2023-03-24 03:38:49,1,13369.6,10000,6417.41,99.57,114.67,1.0,1,3,24,4,3,12,16228.08,9494.02,7872.78,14166.849999999991,12256.652142857143,2704.454928104477,1,True,False,False
2023-03-24 04:27:26,0,6773.01,8000,2167.36,99.41,99.9,0.78,0,4,24,4,3,12,13369.6,11040.75,12371.01,12123.563333333324,11646.975,3412.5852455567315,0,False,False,True
2023-03-24 10:11:35,1,18152.8,10000,8713.34,99.41,128.08,1.31,0,10,24,4,3,12,6773.01,7736.51,9771.15,12765.136666666658,13135.016428571429,3683.489733742853,1,True,False,False
2023-03-24 11:14:58,1,16524.3,10000,7931.66,99.55,113.76,1.19,1,11,24,4,3,12,18152.8,10751.755,13978.88,13816.703333333324,13959.665714285715,3707.1004547842435,1,True,False,False
2023-03-24 13:09:50,1,11160.22,10000,5356.91,99.81,97.94,1.03,0,13,24,4,3,12,16524.3,13767.0,10196.775,15279.106666666657,13587.26857142857,3857.5592779390904,0,False,False,True
2023-03-24 14:33:20,1,12539.37,10000,6018.9,99.58,98.51,1.05,0,14,24,4,3,12,11160.22,12902.87,6414.67,13407.963333333324,13535.34,3870.7319607665518,1,False,True,False
2023-03-24 15:16:56,0,6547.84,8000,2095.31,99.9,110.7,0.76,0,15,24,4,3,12,12539.37,16228.08,12212.8,10082.476666666656,12152.448571428571,4436.2706201734445,0,True,False,False
2023-03-24 16:17:16,1,10859.94,10000,5212.77,99.45,97.56,1.03,0,16,24,4,3,12,6547.84,13369.6,9494.02,9982.383333333324,11793.925714285713,4422.901242886664,0,False,True,False
2023-03-24 17:00:37,1,12549.62,10000,6023.82,99.33,115.34,1.02,0,17,24,4,3,12,10859.94,6773.01,11040.75,9985.79999999999,12619.155714285715,3828.9855009556154,1,True,False,False
2023-03-24 21:32:50,1,13217.02,10000,6344.17,99.33,98.75,1.15,0,21,24,4,3,12,12549.62,18152.8,7736.51,12208.859999999991,11914.044285714286,3006.1805095383716,1,False,False,True
2023-03-25 00:17:50,1,10849.81,10000,5207.91,99.36,99.35,1.04,0,0,25,5,3,12,13217.02,16524.3,10751.755,12205.483333333323,11103.402857142859,2217.389144893236,0,False,False,True
2023-03-25 03:45:32,0,10500.35,8000,3360.11,99.83,107.73,1.13,0,3,25,5,3,12,10849.81,11160.22,13767.0,11522.393333333324,11009.135714285716,2228.56935501122,0,False,False,True
2023-03-25 10:31:23,1,14856.36,10000,7131.05,99.49,119.36,1.12,0,10,25,5,3,12,10500.35,12539.37,12902.87,12068.839999999991,11340.134285714286,2629.69344144809,1,False,False,True
2023-03-25 12:08:01,1,12827.78,10000,6157.33,99.85,116.11,1.04,0,12,25,5,3,12,14856.36,6547.84,16228.08,12728.163333333325,12237.268571428573,1586.651680956076,1,False,False,True
2023-03-25 14:16:01,0,6857.52,8000,2194.41,99.51,104.28,0.77,0,14,25,5,3,12,12827.78,10859.94,13369.6,11513.886666666658,11665.494285714287,2577.4975331889405,0,False,True,False
2023-03-25 16:49:53,1,9292.44,10000,4460.37,99.66,98.04,1.05,0,16,25,5,3,12,6857.52,12549.62,6773.01,9659.246666666657,11200.182857142858,2683.1283509783275,0,True,False,False
2023-03-25 17:13:59,0,10041.8,8000,2949.32,99.81,95.21,1.16,0,17,25,5,3,12,9292.44,13217.02,18152.8,8730.586666666657,10746.58,2550.4573578673894,0,False,True,False
2023-03-25 20:47:08,0,10791.16,8000,3453.17,99.35,112.28,1.18,0,20,25,5,3,12,10041.8,10849.81,16524.3,10041.79999999999,10738.201428571429,2550.1580325568434,0,True,False,False
2023-03-25 21:44:32,0,12808.59,8000,4098.75,99.45,120.15,1.26,0,21,25,5,3,12,10791.16,10500.35,11160.22,11213.84999999999,11067.949999999999,2661.0972874048057,1,False,False,False
2023-03-26 02:30:47,0,13015.87,8000,5857.141500000001,99.77,123.92,1.2,0,2,26,6,3,12,12808.59,14856.36,12539.37,12205.206666666658,10805.022857142858,2289.3616235151035,1,True,False,False
2023-03-26 04:45:09,1,9234.09,10000,4432.36,99.46,95.64,0.88,0,4,26,6,3,12,13015.87,12827.78,6547.84,11686.183333333325,10291.638571428572,2159.413480102307,0,True,False,False
2023-03-26 06:31:12,1,10204.39,10000,4898.11,99.38,123.18,0.78,0,6,26,6,3,12,9234.09,6857.52,10859.94,10818.116666666658,10769.762857142856,1559.520310370162,0,False,False,True
2023-03-26 08:41:01,1,11547.95,10000,5742.12,99.79,118.86,0.95,0,8,26,6,3,12,10204.39,9292.44,12549.62,10328.80999999999,11091.978571428572,1431.139012004366,0,False,False,False
2023-03-26 09:33:40,1,12891.51,10000,6187.93,99.57,124.01,0.94,0,9,26,6,3,12,11547.95,10041.8,13217.02,11547.94999999999,11499.08,1486.8462456151447,1,True,False,False
2023-03-26 13:01:47,1,14954.45,10000,6729.5025000000005,99.81,100.63,1.35,0,13,26,6,3,12,12891.51,10791.16,10849.81,13131.303333333324,12093.835714285713,1924.6887688390163,1,False,False,False
2023-03-26 14:28:58,0,12220.61,8000,3910.59,99.36,109.35,1.35,0,14,26,6,3,12,14954.45,12808.59,10500.35,13355.523333333324,12009.83857142857,1900.980910472477,1,False,True,False
2023-03-26 15:22:34,1,10784.53,10000,5176.58,99.68,110.14,0.93,0,15,26,6,3,12,12220.61,13015.87,14856.36,12653.196666666656,11691.075714285715,1891.224650773957,0,False,False,True
2023-03-26 18:55:09,1,12808.4,10000,6148.03,99.62,124.57,1.05,0,18,26,6,3,12,10784.53,9234.09,12827.78,11937.846666666657,12201.69142857143,1573.0501148874505,1,True,False,False
2023-03-26 19:18:07,0,9944.84,8000,3182.35,99.54,96.01,1.18,0,19,26,6,3,12,12808.4,10204.39,6857.52,11179.256666666659,12164.612857142858,1630.0031500246496,0,False,False,True
2023-03-26 20:30:43,1,13090.44,10000,6283.41,99.9,94.27,1.3,0,20,26,6,3,12,9944.84,11547.95,9292.44,11947.893333333324,12384.968571428572,1636.9915469077437,1,False,False,True
2023-03-26 23:00:11,1,12510.09,10000,6004.84,99.9,118.11,0.94,0,23,26,6,3,12,13090.44,12891.51,10041.8,11848.456666666656,12330.48,1623.6140792482447,1,False,False,True
2023-03-27 05:54:09,1,15245.48,10000,7317.83,99.9,110.1,1.3,0,5,27,0,3,13,12510.09,14954.45,10791.16,13615.336666666657,12372.055714285714,1703.7528541903293,1,False,True,False
2023-03-27 14:56:59,1,13553.34,10000,6505.6,99.61,129.98,0.93,0,14,27,0,3,13,15245.48,12220.61,12808.59,13769.636666666658,12562.445714285715,1757.6215474123967,1,False,True,False
2023-03-27 15:13:47,0,7317.8,8000,2341.7,99.39,109.04,0.78,1,15,27,0,3,13,13553.34,10784.53,13015.87,12038.873333333324,12067.198571428571,2619.282257835931,0,True,False,False
2023-03-27 17:26:09,1,15683.61,10000,7528.13,99.79,118.12,1.09,1,17,27,0,3,13,7317.8,12808.4,9234.09,12184.916666666657,12477.942857142858,2958.375490663233,1,True,False,False
2023-03-27 18:14:34,0,6970.35,8000,3136.6575000000003,99.54,100.09,0.79,0,18,27,0,3,13,15683.61,9944.84,10204.39,9990.586666666657,12053.015714285715,3539.419460885506,0,False,True,False
2023-03-27 21:40:14,1,10729.6,10000,5150.21,99.56,101.9,1.01,0,21,27,0,3,13,6970.35,13090.44,11547.95,11127.853333333323,11715.752857142857,3536.5684187062334,0,True,False,False
2023-03-27 23:19:55,0,9692.31,8000,3101.54,99.3,106.76,0.99,1,23,27,0,3,13,10729.6,12510.09,12891.51,9130.753333333325,11313.212857142858,3591.02996876806,0,False,True,False
2023-03-28 03:40:57,0,10747.13,8000,3439.08,99.49,95.53,1.3,0,3,28,1,3,13,9692.31,15245.48,14954.45,10389.679999999991,10670.591428571428,3144.8361439743594,0,False,True,False
2023-03-28 05:52:53,0,7821.65,8000,2502.93,99.48,102.45,0.88,0,5,28,1,3,13,10747.13,13553.34,12220.61,9420.363333333322,9851.778571428571,3012.5574048994054,0,False,False,True
2023-03-28 08:00:08,1,12775.65,10000,6132.31,99.46,116.81,1.03,0,8,28,1,3,13,7821.65,7317.8,10784.53,10448.143333333324,10631.471428571429,2953.1210263291823,1,False,False,True
2023-03-28 09:45:04,0,9213.28,8000,2948.25,99.7,91.3,1.15,0,9,28,1,3,13,12775.65,15683.61,12808.4,9936.859999999991,9707.138571428572,1950.7249483412354,0,True,False,False
2023-03-28 11:13:30,1,13440.61,10000,6451.49,99.62,123.47,1.01,0,11,28,1,3,13,9213.28,6970.35,9944.84,11809.846666666657,10631.461428571429,1970.6240533599641,1,False,False,False
2023-03-28 12:22:05,1,16313.01,10000,7830.24,99.94,110.285,1.17,0,12,28,1,3,13,13440.61,10729.6,13090.44,12988.966666666658,11429.091428571428,2918.818900117101,1,False,True,False
2023-03-28 13:18:38,1,9482.69,10000,4551.69,99.49,106.56,0.86,0,13,28,1,3,13,16313.01,9692.31,12510.09,13078.769999999991,11399.145714285714,2940.601248043517,0,False,False,False
2023-03-28 16:11:37,0,10611.81,8000,3395.78,99.49,119.22,1.06,0,16,28,1,3,13,9482.69,10747.13,15245.48,12135.836666666657,11379.814285714287,2946.0417316112635,0,True,False,False
2023-03-28 17:13:22,0,8317.85,8000,2661.71,99.74,129.54,0.82,0,17,28,1,3,13,10611.81,7821.65,13553.34,9470.783333333324,11450.699999999999,2850.581520140498,0,False,True,False
2023-03-28 19:04:13,0,7982.39,8000,2554.36,99.59,114.45,0.88,0,19,28,1,3,13,8317.85,12775.65,7317.8,8970.683333333323,10765.948571428571,3048.1245638065457,0,False,True,False
2023-03-28 20:15:04,0,12627.25,8000,4040.72,99.3,128.74,1.05,0,20,28,1,3,13,7982.39,9213.28,15683.61,9642.496666666657,11253.658571428574,3031.3642733232855,1,False,True,False
2023-03-28 21:20:55,0,12233.03,8000,3914.57,99.58,116.11,1.26,0,21,28,1,3,13,12627.25,13440.61,6970.35,10947.556666666656,11081.147142857142,2918.4215664962367,1,False,False,False
2023-03-28 23:09:38,1,9731.68,10000,4671.21,99.98,100.16,0.91,0,23,28,1,3,13,12233.03,16313.01,10729.6,11530.653333333323,10140.957142857145,1796.4816818688714,0,True,False,False
2023-03-29 00:19:28,1,12031.78,10000,5775.25,99.65,102.81,1.03,0,0,29,2,3,13,9731.68,9482.69,9692.31,11332.163333333325,10505.112857142858,1896.3872826922914,1,False,False,False
2023-03-29 01:47:05,0,13680.62,8000,4377.8,99.74,126.06,1.26,0,1,29,2,3,13,12031.78,10611.81,10747.13,11814.693333333324,10943.514285714287,2247.398459025113,1,True,False,False
2023-03-29 06:48:19,1,12975.76,10000,6228.36,99.9,95.47,1.15,1,6,29,2,3,13,13680.62,8317.85,7821.65,12896.053333333324,11608.930000000002,2018.3021822808987,1,False,True,False
2023-03-29 10:00:51,0,8858.62,8000,2834.76,99.58,128.49,0.76,1,10,29,2,3,13,12975.76,7982.39,12775.65,11838.333333333323,11734.105714285715,1767.4837199802064,0,True,False,False
2023-03-29 11:52:35,1,11960.03,10000,5740.82,99.44,125.72,0.83,0,11,29,2,3,13,8858.62,12627.25,9213.28,11264.803333333324,11638.788571428571,1728.8594393455248,0,True,False,False
2023-03-29 14:34:55,1,13061.89,10000,6269.71,99.83,109.75,0.97,1,14,29,2,3,13,11960.03,12233.03,13440.61,11293.513333333323,11757.197142857143,1803.13063115894,1,False,False,True
2023-03-29 19:24:29,1,9582.43,10000,4599.56,99.32,97.65,0.9,0,19,29,2,3,13,13061.89,9731.68,16313.01,11534.783333333324,11735.875714285716,1831.7291759687257,0,False,True,False
2023-03-29 20:58:13,0,11139.75,8000,3564.72,99.48,110.285,1.26,0,20,29,2,3,13,9582.43,12031.78,9482.69,11261.356666666657,11608.442857142858,1838.7279676423898,0,False,True,False
2023-03-29 21:40:55,0,10649.535,8000,2729.16,99.82,108.11,0.99,0,21,29,2,3,13,11139.75,13680.62,10611.81,10457.238333333324,11175.430714285714,1612.3798554735074,0,False,False,True
2023-03-29 22:55:47,1,10159.32,10000,4876.48,99.33,118.5,0.77,0,22,29,2,3,13,10649.535,12975.76,8317.85,10649.53499999999,10773.082142857142,1429.2607428429678,0,False,False,True
2023-03-29 23:08:43,0,8782.99,8000,2810.56,99.48,117.97,0.86,0,23,29,2,3,13,10159.32,8858.62,7982.39,9863.948333333325,10762.277857142859,1446.3287972594728,0,False,False,True
2023-03-30 00:40:22,1,16973.52,10000,8147.29,99.39,123.42,1.23,0,0,30,3,3,13,8782.99,11960.03,12627.25,11971.943333333324,11478.490714285714,2772.0448139421233,1,False,False,True
